gameId,teamId,GAME_DATE,DUEL,WL,NB_WIN,PCT_TIR_REUSSI_L10,PCT_3PTS_L10,PCT_LANCER_FRANC_L10,estimatedOffensiveRating_L10,offensiveRating_L10,estimatedDefensiveRating_L10,defensiveRating_L10,estimatedNetRating_L10,netRating_L10,assistPercentage_L10,assistToTurnover_L10,assistRatio_L10,estimatedTeamTurnoverPercentage_L10,turnoverRatio_L10,effectiveFieldGoalPercentage_L10,trueShootingPercentage_L10,estimatedPace_L10,pace_L10,pacePer40_L10,PIE_L10
21300191,1610612753,2013-11-23,ORL @ MIA,L,4,0.4671,0.3785,0.7367,101.15,102.34,101.63,103.95,-0.47999999999999937,-1.6200000000000003,0.5656,1.1789999999999998,16.220000000000002,18.479300000000002,18.72,0.5172000000000001,0.5529999999999999,98.725,97.039,80.86600000000001,0.48919999999999997
21300199,1610612753,2013-11-24,ORL vs. PHX,L,4,0.46670000000000006,0.38499999999999995,0.748,101.53999999999999,102.80999999999999,101.65,104.22,-0.09999999999999942,-1.4099999999999995,0.5768000000000001,1.174,16.35,18.7037,18.96,0.5186,0.5574,97.916,96.1,80.08300000000001,0.49119999999999997
21300213,1610612753,2013-11-26,ORL @ ATL,W,3,0.4574000000000001,0.36360000000000003,0.7559000000000001,100.16,101.56,103.42,105.89999999999998,-3.25,-4.34,0.5819,1.2580000000000002,16.46,17.9831,18.26,0.505,0.5434,97.72400000000002,95.9,79.91600000000001,0.4692
21300216,1610612753,2013-11-27,ORL vs. PHI,W,3,0.46080000000000004,0.35879999999999995,0.7682,100.56,102.00000000000001,104.22,106.61000000000001,-3.6399999999999997,-4.61,0.6057,1.3539999999999999,17.2,17.809,18.080000000000002,0.5093,0.5486,97.544,95.75,79.79100000000001,0.46820000000000006
21300229,1610612753,2013-11-29,ORL vs. SAS,L,3,0.46440000000000003,0.34859999999999997,0.7631,100.88,102.60999999999999,104.97,107.1,-4.06,-4.5,0.6044,1.343,17.220000000000002,17.949399999999997,18.27,0.5124000000000002,0.5513,97.54400000000001,95.75,79.79100000000001,0.4662
21300256,1610612753,2013-12-02,ORL @ WAS,L,3,0.46820000000000006,0.376,0.7909,101.48,102.72,107.15,109.11999999999998,-5.640000000000001,-6.409999999999999,0.6056,1.381,17.479999999999997,17.5136,17.719999999999995,0.5196000000000001,0.5586,97.188,95.75,79.791,0.4567
21300261,1610612753,2013-12-03,ORL @ PHI,L,3,0.4609,0.3489,0.8248,100.55000000000001,101.64,107.22999999999999,108.93999999999998,-6.65,-7.3,0.5943999999999999,1.3410000000000002,16.99,17.5148,17.689999999999998,0.5093,0.5532000000000001,96.574,95.35,79.457,0.45870000000000005
21300284,1610612753,2013-12-06,ORL @ NYK,L,3,0.46499999999999997,0.3331,0.8159000000000001,100.47000000000001,101.88,106.16,107.61999999999998,-5.659999999999999,-5.74,0.5848,1.3390000000000002,16.87,17.2827,17.499999999999996,0.5125000000000001,0.5558,96.30399999999999,95.043,79.20200000000001,0.4688
21300301,1610612753,2013-12-08,ORL @ HOU,L,2,0.4652,0.3384999999999999,0.8095000000000001,99.95,101.10000000000001,109.65,111.14000000000001,-9.669999999999998,-10.030000000000001,0.591,1.36,17.01,17.0655,17.240000000000002,0.5143000000000001,0.557,95.86600000000001,94.74300000000001,78.95199999999998,0.45009999999999994
21300307,1610612753,2013-12-09,ORL @ MEM,L,2,0.44670000000000004,0.33940000000000003,0.788,98.61,100.15,108.35999999999999,110.66000000000001,-9.719999999999999,-10.5,0.5753,1.4440000000000002,16.339999999999996,15.8122,16.02,0.4973000000000001,0.5381,96.04400000000001,94.343,78.619,0.43929999999999997
21300318,1610612753,2013-12-11,ORL @ CHA,W,2,0.4459000000000001,0.315,0.7925,98.31,99.71,105.58,108.03,-7.24,-8.309999999999999,0.5498000000000001,1.465,15.909999999999997,14.637200000000002,14.810000000000002,0.48990000000000017,0.5315000000000001,95.892,94.143,78.453,0.4542999999999999
21300330,1610612753,2013-12-13,ORL vs. CLE,L,3,0.4415,0.3083,0.8201,97.33000000000001,98.95,104.13999999999999,106.07000000000001,-6.790000000000001,-7.109999999999999,0.5413,1.473,15.77,14.384099999999998,14.589999999999998,0.48260000000000014,0.5227999999999999,95.776,94.143,78.453,0.4574999999999999
21300353,1610612753,2013-12-15,ORL @ OKC,L,3,0.4386,0.3164,0.8282,97.55,98.84,104.15,106.13,-6.589999999999999,-7.279999999999999,0.5393,1.4419999999999997,15.6,14.462799999999998,14.62,0.48260000000000003,0.5239,96.094,94.593,78.828,0.45820000000000005
21300362,1610612753,2013-12-16,ORL @ CHI,W,2,0.43310000000000004,0.30920000000000003,0.8086,96.48,97.27000000000001,104.67,106.86000000000001,-8.200000000000001,-9.58,0.5217,1.355,14.930000000000001,14.5692,14.66,0.4766,0.5169,96.272,94.893,79.07800000000002,0.44489999999999996
21300370,1610612753,2013-12-18,ORL vs. UTA,L,2,0.4205,0.3298,0.8122,95.13000000000001,95.88,104.19000000000001,106.38,-9.08,-10.48,0.5341,1.4169999999999998,14.959999999999999,14.085099999999997,14.16,0.46449999999999997,0.5055000000000001,95.41,94.043,78.37,0.44090000000000007
21300395,1610612753,2013-12-21,ORL vs. SAC,L,2,0.4095,0.3291,0.8139,94.54,95.41,101.86,104.23000000000002,-7.339999999999999,-8.8,0.5182,1.404,14.319999999999999,13.605399999999998,13.7,0.45169999999999993,0.49490000000000006,95.17600000000002,93.643,78.036,0.4478
21300409,1610612753,2013-12-23,ORL vs. NYK,L,2,0.4181,0.3491,0.7853,96.06,97.65,103.00999999999999,105.21,-6.970000000000001,-7.55,0.5151,1.416,14.460000000000003,13.6005,13.830000000000002,0.46319999999999995,0.5023000000000001,95.28200000000001,93.49300000000001,77.911,0.4546
21300428,1610612753,2013-12-27,ORL vs. DET,W,2,0.40970000000000006,0.358,0.7799,95.88999999999999,97.13000000000001,102.71,105.12,-6.840000000000001,-7.9799999999999995,0.5204,1.543,14.49,12.875499999999999,13.029999999999998,0.4561,0.49420000000000003,95.16799999999999,93.45,77.875,0.45099999999999996
21300449,1610612753,2013-12-29,ORL vs. ATL,W,3,0.4197,0.3466,0.7801,97.55,99.25999999999999,98.91,101.29999999999998,-1.3799999999999997,-2.04,0.5149,1.57,14.690000000000001,12.923599999999999,13.15,0.4614,0.49879999999999997,96.012,94.05,78.37499999999999,0.48580000000000007
21300462,1610612753,2013-12-31,ORL vs. GSW,L,4,0.4407,0.3571,0.8022,99.68,101.14,99.55000000000001,101.16999999999999,0.1099999999999997,-0.030000000000000072,0.5443,1.5459999999999998,15.86,13.946800000000001,14.16,0.4835,0.5215,95.912,94.45,78.708,0.5095000000000001
21300473,1610612753,2014-01-02,ORL @ CLE,L,4,0.4389,0.35609999999999997,0.7686999999999999,99.07000000000001,101.0,100.05999999999999,101.39000000000001,-1.0099999999999998,-0.38999999999999985,0.5602,1.657,16.3,13.6039,13.87,0.4805,0.5136000000000001,95.75399999999999,94.2,78.499,0.5005
21300490,1610612753,2014-01-04,ORL vs. MIA,L,3,0.43479999999999996,0.3473,0.7242999999999999,97.57,99.46000000000001,99.70000000000002,101.25,-2.1499999999999995,-1.7899999999999998,0.5784,1.677,16.520000000000003,13.540700000000001,13.809999999999999,0.4767,0.5086999999999999,95.43799999999999,93.78,78.149,0.4981
21300507,1610612753,2014-01-06,ORL @ LAC,L,3,0.43260000000000004,0.3414,0.7138000000000001,97.2,99.04999999999998,100.28,101.59,-3.09,-2.54,0.5673999999999999,1.6079999999999999,16.1,13.893,14.15,0.473,0.5063,95.10600000000001,93.58,77.98299999999999,0.4873
21300527,1610612753,2014-01-08,ORL @ POR,L,3,0.4231999999999999,0.349,0.7151,95.66,97.77000000000001,100.74000000000001,101.91,-5.08,-4.140000000000001,0.5660000000000001,1.555,15.790000000000001,14.3411,14.65,0.46349999999999997,0.49729999999999996,94.78399999999999,93.17999999999999,77.65,0.4726
21300540,1610612753,2014-01-10,ORL @ SAC,L,2,0.4232,0.3423,0.7179,96.55000000000001,98.77000000000001,103.03999999999999,104.85999999999999,-6.5,-6.09,0.566,1.5739999999999998,15.74,14.2,14.52,0.4647,0.5006999999999999,95.24,93.33,77.77499999999999,0.4609
21300550,1610612753,2014-01-11,ORL @ DEN,L,2,0.4239,0.3252,0.7022000000000002,96.57000000000001,98.59,105.22,106.25,-8.67,-7.659999999999999,0.5808000000000001,1.569,15.969999999999999,14.512200000000002,14.800000000000002,0.4666,0.5032,95.126,93.67999999999999,78.067,0.44720000000000004
21300560,1610612753,2014-01-13,ORL @ DAL,L,2,0.4203,0.3052,0.7109,96.16,97.63,106.38000000000002,107.34,-10.24,-9.709999999999999,0.5993999999999999,1.684,16.43,13.828800000000001,14.01,0.46060000000000006,0.49879999999999997,95.19199999999998,94.03,78.359,0.43929999999999997
21300566,1610612753,2014-01-15,ORL vs. CHI,L,2,0.4234,0.3024,0.7194999999999999,95.69000000000001,96.76,107.66000000000001,108.13999999999999,-11.98,-11.38,0.5874,1.537,16.160000000000004,14.5541,14.690000000000001,0.4638000000000001,0.5021,94.572,93.78,78.15,0.4321
21300582,1610612753,2014-01-17,ORL vs. CHA,L,1,0.4215,0.2969,0.7356,94.91,95.66000000000001,108.75999999999999,109.15,-13.86,-13.5,0.5749,1.4969999999999999,15.819999999999999,14.5125,14.610000000000003,0.46230000000000004,0.5011,94.021,93.425,77.85400000000001,0.4142
21300602,1610612753,2014-01-19,ORL vs. BOS,W,0,0.4124,0.29879999999999995,0.7278,93.72,94.73,109.67,110.07000000000001,-15.959999999999997,-15.35,0.5675000000000001,1.4769999999999999,15.429999999999998,14.350399999999999,14.490000000000004,0.4539000000000001,0.49189999999999995,94.21300000000001,93.475,77.896,0.3975
21300616,1610612753,2014-01-21,ORL @ BKN,L,1,0.4165,0.2992,0.7469,95.19000000000001,95.84,109.22999999999999,109.85,-14.059999999999999,-14.02,0.5783,1.384,15.49,15.231300000000001,15.34,0.458,0.5025999999999999,94.17699999999999,93.525,77.938,0.41659999999999997
21300623,1610612753,2014-01-22,ORL vs. ATL,L,1,0.4242,0.30799999999999994,0.7651999999999999,96.99000000000001,97.49000000000001,111.79,112.18999999999998,-14.829999999999998,-14.709999999999999,0.5824,1.408,15.780000000000001,15.2684,15.35,0.4664,0.5133,94.14099999999999,93.69500000000001,78.08,0.4105
21300633,1610612753,2014-01-24,ORL vs. LAL,W,1,0.4323,0.3272,0.7694,97.67999999999999,98.92,111.21,112.03999999999999,-13.559999999999999,-13.13,0.5924,1.4680000000000002,16.28,15.039000000000001,15.23,0.47309999999999997,0.5197,94.88699999999999,93.89500000000001,78.24600000000001,0.41719999999999996
21300656,1610612753,2014-01-26,ORL @ NOP,L,2,0.4447,0.3433,0.7821,100.33000000000001,101.47999999999999,110.88000000000002,111.7,-10.57,-10.24,0.6039,1.545,16.87,14.6256,14.790000000000001,0.4869,0.5357000000000001,95.569,94.64500000000001,78.87100000000001,0.44110000000000005
21300669,1610612753,2014-01-28,ORL @ DET,L,2,0.45170000000000005,0.32830000000000004,0.7937999999999998,99.77000000000001,101.25999999999999,110.50999999999999,110.72999999999999,-10.750000000000002,-9.49,0.5820000000000001,1.423,16.48,15.299900000000003,15.549999999999997,0.49160000000000004,0.5401,95.451,94.595,78.829,0.44139999999999996
21300676,1610612753,2014-01-29,ORL @ TOR,L,2,0.4600000000000001,0.3387,0.7745,99.88000000000001,101.4,109.92999999999999,110.62,-10.05,-9.24,0.5837000000000001,1.427,16.76,15.565099999999997,15.819999999999999,0.49990000000000007,0.5438,95.86099999999999,94.795,78.996,0.45119999999999993
21300689,1610612753,2014-01-31,ORL vs. MIL,W,2,0.44930000000000003,0.35029999999999994,0.7857,99.17999999999999,100.73,107.95,109.01000000000002,-8.77,-8.3,0.5822,1.461,16.38,15.189700000000002,15.439999999999998,0.4904,0.5374,95.49100000000001,94.245,78.53799999999998,0.4547
21300709,1610612753,2014-02-02,ORL @ BOS,L,3,0.45640000000000003,0.3649,0.7844,100.38000000000001,102.03,105.91000000000001,107.35,-5.540000000000001,-5.339999999999999,0.5921000000000001,1.5210000000000001,16.82,14.980099999999998,15.249999999999996,0.4971,0.5445,96.787,95.345,79.455,0.47309999999999997
21300710,1610612753,2014-02-03,ORL @ IND,L,3,0.44670000000000004,0.37750000000000006,0.7848999999999999,99.86,101.45000000000002,105.8,107.41,-5.95,-5.969999999999999,0.6013,1.5170000000000001,16.730000000000004,15.0369,15.289999999999997,0.48769999999999997,0.5378000000000001,96.684,95.2,79.334,0.4686
21300733,1610612753,2014-02-05,ORL vs. DET,W,3,0.4401999999999999,0.38130000000000003,0.7735,98.52000000000001,100.02000000000001,104.88,106.97,-6.369999999999999,-6.959999999999999,0.5991,1.5230000000000001,16.570000000000004,14.878800000000002,15.12,0.4793000000000001,0.5277000000000001,95.99600000000001,94.35,78.62500000000001,0.4628
21300740,1610612753,2014-02-07,ORL vs. OKC,W,3,0.4473000000000001,0.3879,0.7828999999999999,99.72,101.69999999999999,105.25,107.28999999999999,-5.52,-5.599999999999999,0.5983,1.612,17.020000000000003,14.4505,14.739999999999998,0.4870000000000001,0.5315,96.522,94.7,78.917,0.4678999999999999
21300761,1610612753,2014-02-09,ORL vs. IND,W,4,0.44899999999999995,0.3928,0.7936,100.87,102.9,105.05,107.16000000000001,-4.1499999999999995,-4.270000000000001,0.5944,1.675,17.05,14.087,14.379999999999999,0.48690000000000005,0.5329999999999999,96.77000000000001,94.9,79.08399999999999,0.47570000000000007
21300778,1610612753,2014-02-12,ORL vs. MEM,L,5,0.4406,0.38449999999999995,0.783,99.88,101.47,103.78,105.64000000000001,-3.8599999999999994,-4.180000000000001,0.5741,1.6149999999999998,16.32,13.972400000000002,14.2,0.4779000000000001,0.5239,96.104,94.55,78.79299999999999,0.4838000000000001
21300797,1610612753,2014-02-18,ORL @ MIL,L,4,0.4335,0.36239999999999994,0.7936,98.19,99.82,103.32000000000001,105.35,-5.109999999999999,-5.53,0.5654999999999999,1.584,16.050000000000004,14.135900000000001,14.38,0.4676000000000001,0.5107999999999999,94.548,92.9,77.41799999999999,0.475
21300802,1610612753,2014-02-19,ORL @ CLE,L,4,0.4367000000000001,0.38639999999999997,0.7604,99.36,100.81,103.35999999999999,105.66,-3.9800000000000004,-4.860000000000001,0.5888,1.669,16.800000000000004,13.985899999999997,14.180000000000001,0.4758,0.5143,94.548,92.9,77.418,0.4809
21300816,1610612753,2014-02-21,ORL vs. NYK,W,4,0.43439999999999995,0.37370000000000003,0.7712,100.03,101.63,103.05,105.55999999999999,-2.9999999999999996,-3.9400000000000004,0.5894,1.9,16.919999999999998,12.9471,13.16,0.47169999999999995,0.5115999999999999,94.574,92.75,77.29299999999999,0.48260000000000003
21300836,1610612753,2014-02-23,ORL @ TOR,L,5,0.4506,0.3984,0.775,102.32000000000001,103.92999999999999,103.47999999999999,105.38,-1.1399999999999995,-1.4600000000000004,0.5879,1.921,17.43,13.1511,13.36,0.4888,0.5264999999999999,94.6,93.05199999999999,77.54400000000001,0.49659999999999993
21300848,1610612753,2014-02-25,ORL @ WAS,L,4,0.44020000000000004,0.39030000000000004,0.7714999999999999,100.88,102.64000000000001,104.4,106.45,-3.5,-3.8200000000000003,0.5807,1.9629999999999999,17.060000000000002,12.6474,12.87,0.47709999999999997,0.514,93.888,92.202,76.836,0.47850000000000004
21300853,1610612753,2014-02-26,ORL @ PHI,W,4,0.4489000000000001,0.3866,0.7754,102.33000000000001,104.62,106.17,108.4,-3.8299999999999996,-3.7900000000000005,0.582,1.975,17.380000000000003,12.9089,13.219999999999999,0.48739999999999994,0.5219,94.164,92.202,76.836,0.4784
21300874,1610612753,2014-03-01,ORL @ MIA,L,5,0.4506,0.3928,0.8029,103.49000000000001,106.15,104.84,106.89000000000001,-1.3399999999999999,-0.7400000000000004,0.5774,2.005,17.34,12.6512,13.0,0.4897,0.5267000000000001,94.98800000000001,92.902,77.41999999999999,0.5009
21300886,1610612753,2014-03-02,ORL vs. PHI,W,4,0.4446,0.3817,0.7888,102.72,104.79,107.05,108.60999999999999,-4.33,-3.8299999999999996,0.5615,1.9359999999999995,16.7,12.634899999999998,12.910000000000002,0.4827,0.5206,94.358,92.752,77.295,0.4787
21300905,1610612753,2014-03-05,ORL vs. HOU,L,4,0.43929999999999997,0.3477,0.782,100.97999999999999,103.47999999999999,104.22999999999999,106.14000000000001,-3.2600000000000002,-2.6600000000000006,0.5443,1.83,16.09,12.875199999999998,13.219999999999999,0.47490000000000004,0.5128000000000001,94.958,92.902,77.42,0.49160000000000004
21300932,1610612753,2014-03-08,ORL @ SAS,L,3,0.44350000000000006,0.3274,0.7884,100.49,102.97,104.62,106.75999999999999,-4.15,-3.8,0.5665999999999999,1.8650000000000002,16.790000000000003,13.2747,13.62,0.4779,0.5134000000000001,95.25999999999999,93.102,77.586,0.48440000000000005
21300947,1610612753,2014-03-10,ORL @ MIL,L,3,0.4504,0.33549999999999996,0.7748999999999999,102.15,104.74999999999997,106.66,108.97999999999999,-4.529999999999999,-4.24,0.5659000000000001,1.9759999999999998,17.03,12.639699999999998,12.98,0.4861,0.5212000000000001,96.73799999999999,94.452,78.711,0.48240000000000005
21300958,1610612753,2014-03-12,ORL vs. DEN,L,3,0.4481,0.3306,0.7810999999999999,101.78,103.85999999999999,106.33,108.62,-4.569999999999999,-4.75,0.5557000000000001,1.938,16.75,12.822699999999998,13.080000000000002,0.48200000000000004,0.5173,97.002,94.952,79.12800000000001,0.47800000000000004
21300972,1610612753,2014-03-14,ORL vs. WAS,L,3,0.4572,0.3408,0.8103,103.28,105.27000000000001,107.42999999999999,109.99000000000001,-4.17,-4.709999999999999,0.5468000000000001,1.8760000000000001,16.86,12.997,13.25,0.49250000000000005,0.5273,97.574,95.452,79.54400000000001,0.48020000000000007
21301007,1610612753,2014-03-18,ORL @ GSW,L,2,0.45199999999999996,0.3125,0.8057000000000001,101.49999999999999,103.66,106.75999999999999,109.67999999999999,-5.279999999999999,-6.01,0.5481,1.798,16.77,13.351600000000001,13.64,0.4864,0.5187,97.711,95.338,79.44900000000001,0.4708000000000001
21301016,1610612753,2014-03-19,ORL @ PHX,L,2,0.4561,0.3076,0.8042,101.16,103.35,106.85,109.35000000000002,-5.7,-5.989999999999999,0.5554,1.714,16.93,14.0519,14.35,0.4902,0.523,97.697,95.488,79.57399999999998,0.4737
21301037,1610612753,2014-03-22,ORL @ UTA,L,2,0.44610000000000005,0.3218,0.7952000000000001,99.17999999999999,101.09,105.66,107.85999999999999,-6.4799999999999995,-6.76,0.5559000000000001,1.6629999999999998,16.5,14.242500000000001,14.5,0.4793,0.5154,98.24699999999999,96.238,80.199,0.47050000000000003
21301046,1610612753,2014-03-23,ORL @ LAL,L,1,0.4438000000000001,0.31300000000000006,0.7868999999999999,98.49,100.03999999999999,105.83999999999999,108.15,-7.339999999999999,-8.11,0.5614000000000001,1.625,16.44,14.424199999999999,14.64,0.4767,0.5144999999999998,97.779,95.888,79.907,0.4633
21301058,1610612753,2014-03-25,ORL vs. POR,W,1,0.4455,0.32239999999999996,0.7934,97.78,99.4,104.05999999999999,106.73000000000002,-6.2700000000000005,-7.3199999999999985,0.5816999999999999,1.6170000000000002,16.939999999999998,15.1107,15.340000000000003,0.47970000000000007,0.5158,98.275,96.188,80.15700000000001,0.46950000000000003
21301075,1610612753,2014-03-28,ORL vs. CHA,W,1,0.4467999999999999,0.35,0.7838,98.63000000000001,99.84,105.14000000000001,107.35000000000002,-6.5,-7.51,0.5845,1.6320000000000001,17.08,15.190999999999999,15.35,0.484,0.5175,97.643,96.038,80.032,0.462
21301096,1610612753,2014-03-30,ORL vs. TOR,L,2,0.4464,0.3619,0.7748000000000002,100.22,101.66,105.17999999999999,107.34,-4.949999999999998,-5.67,0.5676,1.5859999999999999,16.53,15.299000000000001,15.5,0.48529999999999995,0.5214,97.10499999999999,95.44,79.534,0.4713
21301116,1610612753,2014-04-02,ORL vs. CLE,L,2,0.45359999999999995,0.3598,0.7697,99.72999999999999,100.92,103.92,106.38,-4.17,-5.460000000000001,0.5786,1.472,16.810000000000002,16.468799999999998,16.65,0.49379999999999996,0.5292,95.963,94.28999999999999,78.576,0.4774
21301130,1610612753,2014-04-04,ORL @ CHA,L,2,0.4502,0.36,0.7922,99.80999999999999,101.03,105.79,107.84,-5.960000000000001,-6.8199999999999985,0.5837999999999999,1.4609999999999999,16.73,16.482,16.669999999999998,0.4923,0.5315,95.755,94.24,78.534,0.4706
21301143,1610612753,2014-04-05,ORL vs. MIN,W,2,0.43739999999999996,0.34980000000000006,0.7755,97.1,98.72,103.97999999999999,105.73000000000002,-6.859999999999999,-7.0200000000000005,0.5811,1.288,16.18,17.064,17.31,0.4765,0.5168999999999999,94.94300000000001,93.34,77.784,0.4616999999999999
21301163,1610612753,2014-04-09,ORL vs. BKN,W,3,0.44749999999999995,0.37470000000000003,0.7511,98.37000000000002,99.9,103.50999999999999,105.33,-5.13,-5.4399999999999995,0.588,1.228,16.49,18.2224,18.48,0.48869999999999997,0.5274,94.836,93.252,77.711,0.4657
21301176,1610612753,2014-04-11,ORL vs. WAS,L,4,0.45779999999999993,0.38970000000000005,0.7361,101.52,102.9,104.15,106.3,-2.63,-3.41,0.5856,1.2759999999999998,16.71,18.0716,18.31,0.5036,0.5392000000000001,94.742,93.102,77.586,0.47709999999999997
21301199,1610612753,2014-04-13,ORL @ BKN,L,4,0.45940000000000003,0.36460000000000004,0.7344,101.24,102.66000000000001,103.22999999999999,105.5,-1.9899999999999998,-2.85,0.5948999999999999,1.303,17.0,17.959200000000003,18.2,0.504,0.5384,94.322,92.602,77.16900000000001,0.47729999999999995
21301208,1610612753,2014-04-14,ORL @ CHI,L,4,0.4675000000000001,0.3634,0.7266,101.67999999999999,102.97,104.42999999999999,106.26000000000002,-2.7600000000000002,-3.3,0.5932999999999999,1.259,17.17,18.783,19.02,0.513,0.5442000000000001,93.93599999999999,92.502,77.086,0.4681
21301227,1610612753,2014-04-16,ORL vs. IND,L,4,0.47240000000000004,0.3785,0.7283999999999999,101.80000000000001,103.29,105.83999999999999,107.25,-4.05,-3.9800000000000004,0.5952,1.2590000000000001,17.31,18.7856,19.07,0.5191000000000001,0.5508000000000001,93.54599999999999,92.202,76.83599999999998,0.46270000000000006
21400001,1610612753,2014-10-28,ORL @ NOP,L,3,0.4694,0.3765,0.731,101.05,102.62,107.89000000000001,109.22999999999999,-6.860000000000001,-6.63,0.5876,1.2630000000000001,17.05,18.379200000000004,18.669999999999998,0.5157,0.5486000000000001,93.308,91.952,76.627,0.4469
21400016,1610612753,2014-10-30,ORL vs. WAS,L,2,0.46270000000000006,0.37960000000000005,0.7329000000000001,99.13000000000001,100.46000000000001,108.15,109.46,-9.040000000000001,-9.02,0.5971,1.268,17.150000000000002,18.4137,18.66,0.5079,0.5399,93.598,92.35,76.959,0.43390000000000006
21400029,1610612753,2014-11-01,ORL vs. TOR,L,2,0.4590000000000001,0.3828,0.7365,98.63000000000001,100.21000000000001,108.25999999999999,109.25,-9.65,-9.059999999999999,0.588,1.253,16.78,18.1035,18.39,0.5034000000000001,0.5374000000000001,94.346,93.1,77.58399999999999,0.42889999999999995
21400053,1610612753,2014-11-04,ORL @ CHI,L,2,0.46160000000000007,0.3785,0.7015,98.24,100.11,106.68999999999998,108.22,-8.47,-8.129999999999999,0.5938000000000001,1.3079999999999998,17.02,17.7789,18.110000000000003,0.5033000000000001,0.5335000000000001,94.562,92.95,77.459,0.434
21400058,1610612753,2014-11-05,ORL @ PHI,W,2,0.4692000000000001,0.3941,0.6753,99.38,101.11,108.05,109.1,-8.690000000000001,-8.01,0.6007,1.355,17.44,17.790100000000002,18.1,0.5125000000000001,0.5392,94.262,92.95,77.459,0.4401999999999999
21400072,1610612753,2014-11-07,ORL vs. MIN,W,2,0.4591,0.35619999999999996,0.703,97.43,99.13,107.1,107.91,-9.680000000000001,-8.8,0.5692,1.2870000000000004,16.36,17.639699999999998,17.95,0.4984,0.5277,95.11800000000001,93.9,78.251,0.43740000000000007
21400090,1610612753,2014-11-09,ORL @ BKN,L,2,0.4537999999999999,0.36039999999999994,0.7219,95.42999999999999,97.23,104.95,105.73000000000002,-9.530000000000001,-8.52,0.55,1.191,15.719999999999999,18.0756,18.4,0.4887,0.5203999999999999,95.50700000000002,94.241,78.53399999999999,0.4356
21400103,1610612753,2014-11-11,ORL @ TOR,L,2,0.46419999999999995,0.39259999999999995,0.7093999999999999,96.64,98.51,106.05,106.58,-9.420000000000002,-8.09,0.5485000000000001,1.221,16.08,17.999699999999997,18.34,0.5018,0.5298,95.311,94.14099999999999,78.451,0.438
21400113,1610612753,2014-11-12,ORL @ NYK,W,2,0.465,0.4006,0.7004999999999999,97.19,99.26,106.21999999999998,106.75999999999999,-9.040000000000001,-7.529999999999999,0.5523,1.264,16.26,17.5461,17.91,0.5046999999999999,0.5317,95.90900000000002,94.64099999999999,78.867,0.4427
21400123,1610612753,2014-11-14,ORL vs. MIL,W,3,0.46210000000000007,0.4039,0.6944,97.97999999999999,100.05,105.03000000000002,105.95,-7.0600000000000005,-5.92,0.5407,1.316,15.940000000000001,16.678199999999997,17.02,0.5012000000000001,0.5303,95.549,94.14099999999999,78.45000000000002,0.4574000000000001
21400132,1610612753,2014-11-15,ORL @ WAS,L,4,0.4654,0.41229999999999994,0.7013999999999999,98.8,100.59,102.36,103.32000000000001,-3.56,-2.7399999999999993,0.5598000000000001,1.314,16.4,17.2087,17.520000000000003,0.5075000000000001,0.5373,96.381,95.091,79.24199999999999,0.47700000000000004
21400150,1610612753,2014-11-17,ORL @ DET,W,4,0.4747,0.4170999999999999,0.6919000000000001,100.10000000000001,101.97,102.44000000000001,103.58,-2.3400000000000007,-1.6199999999999999,0.5445,1.313,16.29,16.950599999999998,17.28,0.5189,0.5464,96.035,94.64099999999999,78.86699999999999,0.4766000000000001
21400161,1610612753,2014-11-19,ORL vs. LAC,L,5,0.47519999999999996,0.4271,0.6969,101.72999999999999,103.41,101.5,102.75,0.24000000000000057,0.6599999999999999,0.5709,1.4769999999999999,17.16,16.415599999999998,16.71,0.5234,0.5495000000000001,95.593,94.241,78.53299999999999,0.49420000000000003
21400172,1610612753,2014-11-21,ORL @ CHA,W,5,0.4677999999999999,0.42539999999999994,0.7247,101.07999999999998,102.67999999999999,102.36,103.38,-1.27,-0.7100000000000002,0.5669000000000001,1.4380000000000002,16.869999999999997,16.4976,16.779999999999998,0.5164000000000001,0.5455000000000001,95.557,94.341,78.61600000000001,0.4902
21400185,1610612753,2014-11-22,ORL vs. MIA,L,6,0.47220000000000006,0.40750000000000003,0.7395,102.13,103.84,101.9,103.25,0.22999999999999998,0.5799999999999998,0.5424,1.4260000000000002,16.259999999999998,15.9179,16.19,0.5198,0.5523,96.089,94.691,78.908,0.4991
21400199,1610612753,2014-11-24,ORL @ CLE,L,5,0.4728,0.41129999999999994,0.7266,103.91000000000001,105.4,104.35999999999999,105.69000000000001,-0.4500000000000002,-0.3,0.5579,1.488,16.65,15.320600000000002,15.529999999999998,0.5206000000000001,0.5547000000000001,94.60900000000001,93.341,77.783,0.49849999999999994
21400212,1610612753,2014-11-26,ORL vs. GSW,L,4,0.4586,0.3907,0.7209999999999999,101.64999999999999,103.24000000000001,106.38,107.97,-4.7299999999999995,-4.74,0.5649,1.476,16.470000000000002,15.347700000000003,15.59,0.5067,0.541,93.976,92.55,77.12499999999999,0.47119999999999995
21400230,1610612753,2014-11-28,ORL @ IND,L,4,0.44799999999999995,0.3674,0.7335,101.07999999999998,102.41,106.39000000000001,108.00999999999999,-5.31,-5.61,0.5591,1.479,16.03,14.946200000000001,15.14,0.4942000000000001,0.5317,94.564,93.25,77.708,0.46819999999999995
