GAME_DATE,team1,elo1_pre,elo2_pre
1981-11-10,KCK,1487.8816,1536.7184
1981-11-10,PHX,1551.8665,1475.3265
1981-11-10,PHI,1630.3464,1414.9564
1981-11-10,SEA,1438.6334,1472.1854
1981-11-10,BOS,1670.4452,1499.4602
1981-11-10,CLE,1419.6509,1512.0629
1981-11-10,NJN,1358.2023,1535.2468
1981-11-10,DAL,1302.7231,1561.5787
1981-11-10,UTA,1384.8726,1469.7234
1981-11-11,BOS,1676.2878,1481.6841
1981-11-11,HOU,1509.4556,1549.0826
1981-11-11,NJN,1354.9883,1626.8796
1981-11-11,PHI,1633.3525,1542.9159
1981-11-11,SEA,1454.5109,1299.6628
1981-11-11,KCK,1481.6841,1676.2878
1981-11-11,LAL,1549.0826,1509.4556
1981-11-11,MIL,1626.8796,1354.9883
1981-11-11,CHI,1542.9159,1633.3525
1981-11-11,DAL,1299.6628,1454.5109
1981-11-12,PHX,1557.9481,1515.6836
1981-11-12,SDC,1452.7379,1564.639
1981-11-12,ATL,1482.7538,1493.6176
1981-11-12,DET,1411.9503,1416.0302
1981-11-12,IND,1515.6836,1557.9481
1981-11-12,POR,1564.639,1452.7379
1981-11-12,WSB,1493.6176,1482.7538
1981-11-12,CLE,1416.0302,1411.9503
1981-11-13,MIL,1632.4243,1538.4608
1981-11-13,PHI,1642.1588,1478.3064
1981-11-13,UTA,1401.858,1469.2449
1981-11-13,SEA,1460.9858,1558.176
1981-11-13,BOS,1679.6655,1349.4436
1981-11-13,HOU,1503.505,1456.308
1981-11-13,LAL,1555.0332,1555.8546
1981-11-13,NYK,1538.4608,1632.4243
1981-11-13,KCK,1478.3064,1642.1588
1981-11-13,DEN,1469.2449,1401.858
1981-11-13,SAS,1558.176,1460.9858
1981-11-13,NJN,1349.4436,1679.6655
1981-11-13,GSW,1456.308,1503.505
1981-11-13,POR,1555.8546,1555.0332
1981-11-14,PHX,1560.6029,1559.264
1981-11-14,ATL,1470.5227,1427.1477
1981-11-14,CLE,1400.8328,1681.1489
1981-11-14,DAL,1293.1879,1463.9756
1981-11-14,HOU,1495.8374,1409.2896
1981-11-14,NJN,1347.9602,1473.4473
1981-11-14,NYK,1534.0292,1647.0179
1981-11-14,SDC,1461.5223,1513.0288
1981-11-14,WSB,1505.8486,1534.1096
1981-11-14,LAL,1559.264,1560.6029
1981-11-14,DET,1427.1477,1470.5227
1981-11-14,BOS,1681.1489,1400.8328
1981-11-14,GSW,1463.9756,1293.1879
1981-11-14,UTA,1409.2896,1495.8374
1981-11-14,KCK,1473.4473,1347.9602
1981-11-14,PHI,1647.0179,1534.0292
1981-11-14,IND,1513.0288,1461.5223
1981-11-14,CHI,1534.1096,1505.8486
1981-11-15,MIL,1636.856,1398.9851
1981-11-15,POR,1551.6238,1566.6759
1981-11-15,LAL,1564.9103,1524.5598
1981-11-15,CLE,1398.9851,1636.856
1981-11-15,SAS,1566.6759,1551.6238
1981-11-15,IND,1524.5598,1564.9103
1981-11-17,IND,1522.319,1498.6404
1981-11-17,WSB,1511.149,1637.8077
1981-11-17,NYK,1526.014,1461.3835
1981-11-17,CHI,1528.8092,1682.9966
1981-11-17,DAL,1287.3403,1576.0366
1981-11-17,HOU,1498.6404,1522.319
1981-11-17,MIL,1637.8077,1511.149
1981-11-17,KCK,1461.3835,1526.014
1981-11-17,BOS,1682.9966,1528.8092
1981-11-17,SAS,1576.0366,1287.3403
1981-11-18,PHI,1655.0331,1643.5259
1981-11-18,ATL,1451.2745,1554.9567
1981-11-18,BOS,1687.5259,1523.0304
1981-11-18,CLE,1398.0333,1446.3959
1981-11-18,DEN,1461.8134,1449.9913
1981-11-18,GSW,1469.8231,1360.0239
1981-11-18,UTA,1406.4866,1567.1511
1981-11-18,SAS,1579.7253,1452.486
1981-11-18,MIL,1643.5259,1655.0331
1981-11-18,PHX,1554.9567,1451.2745
1981-11-18,HOU,1523.0304,1687.5259
1981-11-18,DET,1446.3959,1398.0333
1981-11-18,SDC,1449.9913,1461.8134
1981-11-18,NJN,1360.0239,1469.8231
1981-11-18,LAL,1567.1511,1406.4866
1981-11-18,SEA,1452.486,1579.7253
1981-11-19,IND,1497.929,1482.7329
1981-11-19,SDC,1445.5419,1474.8916
1981-11-19,DET,1439.5088,1505.4309
1981-11-19,NYK,1504.6647,1458.4075
1981-11-19,KCK,1482.7329,1497.929
1981-11-19,GSW,1474.8916,1445.5419
1981-11-19,WSB,1505.4309,1439.5088
1981-11-19,ATL,1458.4075,1504.6647
1981-11-20,LAL,1571.5614,1585.2104
1981-11-20,BOS,1677.4636,1640.4666
1981-11-20,CHI,1524.2799,1402.0763
1981-11-20,CLE,1404.9204,1658.0924
1981-11-20,DAL,1283.6516,1447.0009
1981-11-20,POR,1542.2631,1354.9554
1981-11-20,WSB,1488.5925,1533.0927
1981-11-20,SAS,1585.2104,1571.5614
1981-11-20,MIL,1640.4666,1677.4636
1981-11-20,UTA,1402.0763,1524.2799
1981-11-20,PHI,1658.0924,1404.9204
1981-11-20,SEA,1447.0009,1283.6516
1981-11-20,NJN,1354.9554,1542.2631
1981-11-20,HOU,1533.0927,1488.5925
1981-11-21,SDC,1436.5867,1583.1517
1981-11-21,ATL,1469.5474,1501.4102
1981-11-21,CHI,1515.0856,1483.6929
1981-11-21,DAL,1280.4984,1547.8237
1981-11-21,DEN,1466.2628,1479.2517
1981-11-21,DET,1456.3472,1411.2706
1981-11-21,GSW,1483.8468,1573.6201
1981-11-21,NYK,1493.5248,1630.2904
1981-11-21,PHI,1661.7639,1537.9923
1981-11-21,LAL,1583.1517,1436.5867
1981-11-21,IND,1501.4102,1469.5474
1981-11-21,WSB,1483.6929,1515.0856
1981-11-21,PHX,1547.8237,1280.4984
1981-11-21,KCK,1479.2517,1466.2628
1981-11-21,UTA,1411.2706,1456.3472
1981-11-21,SAS,1573.6201,1483.8468
1981-11-21,MIL,1630.2904,1493.5248
1981-11-21,HOU,1537.9923,1661.7639
1981-11-22,SEA,1450.1541,1350.6777
1981-11-22,NJN,1350.6777,1450.1541
1981-11-24,SDC,1432.549,1521.8125
1981-11-24,ATL,1475.9805,1401.2489
1981-11-24,DAL,1271.9666,1587.1895
1981-11-24,HOU,1530.1696,1344.5942
1981-11-24,IND,1494.9771,1502.3318
1981-11-24,MIL,1621.4834,1461.6248
1981-11-24,WSB,1476.9658,1491.9458
1981-11-24,CHI,1521.8125,1432.549
1981-11-24,CLE,1401.2489,1475.9805
1981-11-24,LAL,1587.1895,1271.9666
1981-11-24,NJN,1344.5942,1530.1696
1981-11-24,NYK,1502.3318,1494.9771
1981-11-24,DET,1461.6248,1621.4834
1981-11-24,GSW,1491.9458,1476.9658
1981-11-25,KCK,1473.316,1458.873
1981-11-25,BOS,1687.6398,1480.6959
1981-11-25,CLE,1398.9784,1504.2462
1981-11-25,DEN,1472.1985,1266.8065
1981-11-25,PHX,1556.3556,1497.082
1981-11-25,SAS,1565.5211,1592.3495
1981-11-25,SEA,1456.2375,1546.5408
1981-11-25,UTA,1405.993,1423.8011
1981-11-25,DET,1458.873,1473.316
1981-11-25,GSW,1480.6959,1687.6398
1981-11-25,IND,1504.2462,1398.9784
1981-11-25,DAL,1266.8065,1472.1985
1981-11-25,HOU,1497.082,1556.3556
1981-11-25,LAL,1592.3495,1565.5211
1981-11-25,POR,1546.5408,1456.2375
1981-11-25,SDC,1423.8011,1405.993
1981-11-27,UTA,1409.4739,1538.4257
1981-11-27,BOS,1691.6108,1488.2157
1981-11-27,CLE,1391.3949,1493.0626
1981-11-27,DET,1471.0784,1478.251
1981-11-27,IND,1511.8297,1669.5867
1981-11-27,KCK,1461.1107,1474.0261
1981-11-27,LAL,1614.0869,1420.3203
1981-11-27,MIL,1624.2351,1476.7249
1981-11-27,PHX,1562.8718,1530.5603
1981-11-27,SAS,1543.7837,1377.6818
1981-11-27,SEA,1464.3527,1490.5658
1981-11-27,POR,1538.4257,1409.4739
1981-11-27,WSB,1488.2157,1691.6108
1981-11-27,NYK,1493.0626,1391.3949
1981-11-27,ATL,1478.251,1471.0784
1981-11-27,PHI,1669.5867,1511.8297
1981-11-27,DEN,1474.0261,1461.1107
1981-11-27,SDC,1420.3203,1614.0869
1981-11-27,GSW,1476.7249,1624.2351
1981-11-27,CHI,1530.5603,1562.8718
1981-11-27,NJN,1377.6818,1543.7837
1981-11-27,HOU,1490.5658,1464.3527
1981-11-28,PHI,1678.8768,1464.4966
1981-11-28,ATL,1484.8328,1694.5389
1981-11-28,DAL,1264.9789,1371.5864
1981-11-28,WSB,1485.2876,1502.5396
1981-11-28,DEN,1486.1815,1400.1746
1981-11-28,NYK,1509.9064,1374.5511
1981-11-28,SDC,1441.808,1470.6344
1981-11-28,DET,1464.4966,1678.8768
1981-11-28,BOS,1694.5389,1484.8328
1981-11-28,NJN,1371.5864,1264.9789
1981-11-28,IND,1502.5396,1485.2876
1981-11-28,UTA,1400.1746,1486.1815
1981-11-28,CLE,1374.5511,1509.9064
1981-11-28,SEA,1470.6344,1441.808
1981-11-29,MIL,1594.7905,1549.879
1981-11-29,KCK,1448.9553,1506.1694
1981-11-29,LAL,1592.5992,1484.2841
1981-11-29,POR,1547.725,1526.9197
1981-11-29,SAS,1549.879,1594.7905
1981-11-29,GSW,1506.1694,1448.9553
1981-11-29,HOU,1484.2841,1592.5992
1981-11-29,CHI,1526.9197,1547.725
1981-12-01,WSB,1478.9036,1542.2506
1981-12-01,ATL,1479.0374,1681.6313
1981-12-01,CLE,1370.7502,1602.4189
1981-12-01,DEN,1489.9202,1551.9967
1981-12-01,HOU,1478.2363,1454.3212
1981-12-01,IND,1508.9236,1700.3344
1981-12-01,LAL,1598.647,1396.4359
1981-12-01,NYK,1513.7073,1461.7421
1981-12-01,PHX,1566.5125,1445.4559
1981-12-01,SEA,1466.9865,1522.6479
1981-12-01,SAS,1542.2506,1478.9036
1981-12-01,PHI,1681.6313,1479.0374
1981-12-01,MIL,1602.4189,1370.7502
1981-12-01,POR,1551.9967,1489.9202
1981-12-01,KCK,1454.3212,1478.2363
1981-12-01,BOS,1700.3344,1508.9236
1981-12-01,UTA,1396.4359,1598.647
1981-12-01,DET,1461.7421,1513.7073
1981-12-01,SDC,1445.4559,1566.5125
1981-12-01,CHI,1522.6479,1466.9865
1981-12-02,SEA,1478.8401,1604.0338
1981-12-02,BOS,1692.7513,1455.6362
1981-12-02,GSW,1500.8036,1510.7943
1981-12-02,KCK,1461.5205,1562.3781
1981-12-02,NJN,1365.1075,1362.6333
1981-12-02,PHI,1688.0452,1554.787
1981-12-02,UTA,1391.0491,1271.4578
1981-12-02,LAL,1604.0338,1478.8401
1981-12-02,DET,1455.6362,1692.7513
1981-12-02,CHI,1510.7943,1500.8036
1981-12-02,POR,1562.3781,1461.5205
1981-12-02,CLE,1362.6333,1365.1075
1981-12-02,SAS,1554.787,1688.0452
1981-12-02,DAL,1271.4578,1391.0491
1981-12-03,PHX,1573.2319,1479.5388
1981-12-03,NYK,1519.8131,1466.3672
1981-12-03,SDC,1438.7365,1267.3315
1981-12-03,DEN,1479.5388,1573.2319
1981-12-03,WSB,1466.3672,1519.8131
1981-12-03,DAL,1267.3315,1438.7365
1981-12-04,UTA,1395.1753,1507.9794
1981-12-04,BOS,1693.5509,1674.3243
1981-12-04,DEN,1470.645,1594.097
1981-12-04,IND,1516.5066,1454.8367
1981-12-04,KCK,1454.5054,1488.7769
1981-12-04,MIL,1610.5359,1472.6235
1981-12-04,SAS,1568.5078,1569.3932
1981-12-04,CHI,1507.9794,1395.1753
1981-12-04,PHI,1674.3243,1693.5509
1981-12-04,LAL,1594.097,1470.645
1981-12-04,DET,1454.8367,1516.5066
1981-12-04,SEA,1488.7769,1454.5054
1981-12-04,ATL,1472.6235,1610.5359
1981-12-04,POR,1569.3932,1568.5078
1981-12-05,WSB,1498.1724,1352.2115
1981-12-05,ATL,1467.635,1484.4585
1981-12-05,DAL,1265.9554,1461.7344
1981-12-05,DET,1449.6395,1615.5244
1981-12-05,GSW,1503.6185,1440.1125
1981-12-05,HOU,1471.037,1559.9857
1981-12-05,NJN,1375.5293,1668.7733
1981-12-05,NYK,1488.0079,1699.1019
1981-12-05,PHX,1582.1257,1389.1456
1981-12-05,CLE,1352.2115,1498.1724
1981-12-05,SEA,1484.4585,1467.635
1981-12-05,DEN,1461.7344,1265.9554
1981-12-05,MIL,1615.5244,1449.6395
1981-12-05,SDC,1440.1125,1503.6185
1981-12-05,POR,1559.9857,1471.037
1981-12-05,PHI,1668.7733,1375.5293
1981-12-05,BOS,1699.1019,1488.0079
1981-12-05,UTA,1389.1456,1582.1257
1981-12-06,LAL,1603.0077,1458.8237
1981-12-06,KCK,1458.8237,1603.0077
1981-12-08,NYK,1511.5464,1453.0435
1981-12-08,ATL,1456.5052,1371.3575
1981-12-08,CHI,1514.009,1521.7037
1981-12-08,DAL,1274.6464,1387.9225
1981-12-08,SDC,1430.5959,1583.3489
1981-12-08,HOU,1482.2045,1495.5883
1981-12-08,POR,1548.8182,1513.1351
1981-12-08,LAL,1607.0448,1500.9182
1981-12-08,DEN,1453.0435,1511.5464
1981-12-08,NJN,1371.3575,1456.5052
1981-12-08,IND,1521.7037,1514.009
1981-12-08,UTA,1387.9225,1274.6464
1981-12-08,PHX,1583.3489,1430.5959
1981-12-08,SEA,1495.5883,1482.2045
1981-12-08,GSW,1513.1351,1548.8182
1981-12-08,WSB,1500.9182,1607.0448
1981-12-09,IND,1518.3722,1367.8047
1981-12-09,BOS,1675.5635,1389.4792
1981-12-09,CLE,1349.4657,1438.3835
1981-12-09,GSW,1532.9274,1570.12
1981-12-09,KCK,1454.7866,1294.7642
1981-12-09,MIL,1619.84,1467.4834
1981-12-09,PHI,1672.9451,1446.8126
1981-12-09,SAS,1577.9153,1510.3093
1981-12-09,UTA,1367.8047,1518.3722
1981-12-09,NJN,1389.4792,1675.5635
1981-12-09,ATL,1438.3835,1349.4657
1981-12-09,PHX,1570.12,1532.9274
1981-12-09,DAL,1294.7642,1454.7866
1981-12-09,HOU,1467.4834,1619.84
1981-12-09,DEN,1446.8126,1672.9451
1981-12-09,SEA,1510.3093,1577.9153
1981-12-10,DET,1445.324,1517.7772
1981-12-10,PHX,1563.5422,1529.026
1981-12-10,NYK,1517.7772,1445.324
1981-12-10,POR,1529.026,1563.5422
1981-12-11,CHI,1517.3406,1465.0438
1981-12-11,DAL,1292.849,1583.2733
1981-12-11,LAL,1609.5842,1524.2327
1981-12-11,MIL,1622.2795,1526.3322
1981-12-11,NJN,1388.0254,1442.4352
1981-12-11,PHI,1677.3225,1355.5345
1981-12-11,UTA,1359.8447,1456.7018
1981-12-11,SDC,1443.8248,1498.3788
1981-12-11,BOS,1677.0173,1432.3147
1981-12-11,HOU,1465.0438,1517.3406
1981-12-11,SAS,1583.2733,1292.849
1981-12-11,POR,1524.2327,1609.5842
1981-12-11,IND,1526.3322,1622.2795
1981-12-11,DEN,1442.4352,1388.0254
1981-12-11,CLE,1355.5345,1677.3225
1981-12-11,KCK,1456.7018,1359.8447
1981-12-11,WSB,1498.3788,1443.8248
1981-12-11,ATL,1432.3147,1677.0173
1981-12-12,HOU,1458.6246,1290.7487
1981-12-12,ATL,1430.5944,1678.7377
1981-12-12,CHI,1523.7598,1679.1687
1981-12-12,CLE,1353.6884,1434.8182
1981-12-12,GSW,1539.5051,1440.5104
1981-12-12,IND,1523.9685,1395.6423
1981-12-12,NYK,1525.5425,1624.6432
1981-12-12,PHX,1568.3356,1505.7954
1981-12-12,SAS,1585.3737,1376.0361
1981-12-12,SEA,1504.9513,1437.5587
1981-12-12,DAL,1290.7487,1458.6246
1981-12-12,BOS,1678.7377,1430.5944
1981-12-12,PHI,1679.1687,1523.7598
1981-12-12,DEN,1434.8182,1353.6884
1981-12-12,KCK,1440.5104,1539.5051
1981-12-12,NJN,1395.6423,1523.9685
1981-12-12,MIL,1624.6432,1525.5425
1981-12-12,WSB,1505.7954,1568.3356
1981-12-12,UTA,1376.0361,1585.3737
1981-12-12,DET,1437.5587,1504.9513
1981-12-13,LAL,1613.6322,1541.5168
1981-12-13,MIL,1639.9241,1683.6754
1981-12-13,POR,1520.1847,1433.7921
1981-12-13,SEA,1508.7179,1436.4082
1981-12-13,GSW,1541.5168,1613.6322
1981-12-13,PHI,1683.6754,1639.9241
1981-12-13,DET,1433.7921,1520.1847
1981-12-13,SDC,1436.4082,1508.7179
1981-12-15,GSW,1538.5066,1430.3623
1981-12-15,HOU,1460.4604,1554.4448
1981-12-15,ATL,1448.1117,1510.2616
1981-12-15,CHI,1519.2531,1346.1554
1981-12-15,DEN,1442.3512,1517.5732
1981-12-15,IND,1528.3563,1652.6235
1981-12-15,POR,1523.6145,1427.5529
1981-12-15,UTA,1373.0623,1588.3475
1981-12-15,WSB,1519.6862,1288.9128
1981-12-15,DET,1430.3623,1538.5066
1981-12-15,PHX,1554.4448,1460.4604
1981-12-15,NYK,1510.2616,1448.1117
1981-12-15,CLE,1346.1554,1519.2531
1981-12-15,SEA,1517.5732,1442.3512
1981-12-15,MIL,1652.6235,1528.3563
1981-12-15,SDC,1427.5529,1523.6145
1981-12-15,SAS,1588.3475,1373.0623
1981-12-15,DAL,1288.9128,1519.6862
1981-12-16,PHI,1670.976,1499.6594
1981-12-16,NJN,1391.2545,1521.9999
1981-12-16,BOS,1661.2203,1305.5709
1981-12-16,CLE,1343.4086,1503.0281
1981-12-16,KCK,1438.4987,1548.2598
1981-12-16,NYK,1499.6594,1670.976
1981-12-16,CHI,1521.9999,1391.2545
1981-12-16,DAL,1305.5709,1661.2203
1981-12-16,WSB,1503.0281,1343.4086
1981-12-16,PHX,1548.2598,1438.4987
1981-12-17,DET,1442.0203,1520.071
1981-12-17,SDC,1421.3635,1526.024
1981-12-17,DEN,1433.9004,1458.7139
1981-12-17,GSW,1526.8486,1616.6425
1981-12-17,IND,1520.071,1442.0203
1981-12-17,SEA,1526.024,1421.3635
1981-12-17,ATL,1458.7139,1433.9004
1981-12-17,LAL,1616.6425,1526.8486
1981-12-18,KCK,1453.0659,1383.2965
1981-12-18,DAL,1304.1179,1466.6455
1981-12-18,IND,1526.9146,1338.3979
1981-12-18,MIL,1660.9088,1387.6578
1981-12-18,NYK,1509.8622,1525.5966
1981-12-18,SAS,1578.1133,1533.6925
1981-12-18,WSB,1508.0387,1662.6733
1981-12-18,UTA,1383.2965,1453.0659
1981-12-18,HOU,1466.6455,1304.1179
1981-12-18,CLE,1338.3979,1526.9146
1981-12-18,NJN,1387.6578,1660.9088
1981-12-18,CHI,1525.5966,1509.8622
1981-12-18,PHX,1533.6925,1578.1133
1981-12-18,BOS,1662.6733,1508.0387
1981-12-19,UTA,1379.9082,1538.6661
1981-12-19,CLE,1331.9147,1417.3718
1981-12-19,DAL,1291.7435,1529.8038
1981-12-19,DEN,1452.0691,1568.1506
1981-12-19,DET,1435.1768,1519.4749
1981-12-19,GSW,1533.624,1440.5452
1981-12-19,HOU,1479.0199,1515.9839
1981-12-19,PHI,1660.7732,1665.942
1981-12-19,PHX,1543.6552,1456.4542
1981-12-19,SDC,1408.7214,1609.8671
1981-12-19,SEA,1538.6661,1379.9082
1981-12-19,NJN,1417.3718,1331.9147
1981-12-19,POR,1529.8038,1291.7435
1981-12-19,SAS,1568.1506,1452.0691
1981-12-19,NYK,1519.4749,1435.1768
1981-12-19,ATL,1440.5452,1533.624
1981-12-19,CHI,1515.9839,1479.0199
1981-12-19,BOS,1665.942,1660.7732
1981-12-19,KCK,1456.4542,1543.6552
1981-12-19,LAL,1609.8671,1408.7214
1981-12-20,LAL,1614.9952,1434.2622
1981-12-20,ATL,1434.2622,1614.9952
1981-12-22,NYK,1499.8622,1665.572
1981-12-22,BOS,1661.1432,1319.6489
1981-12-22,CHI,1509.4124,1504.77
1981-12-22,DAL,1304.7728,1454.7894
1981-12-22,HOU,1485.5914,1465.0557
1981-12-22,IND,1533.3978,1430.1392
1981-12-22,MIL,1631.1948,1452.4434
1981-12-22,POR,1516.7745,1619.1183
1981-12-22,PHI,1665.572,1499.8622
1981-12-22,CLE,1319.6489,1661.1432
1981-12-22,WSB,1504.77,1509.4124
1981-12-22,DET,1454.7894,1304.7728
1981-12-22,DEN,1465.0557,1485.5914
1981-12-22,ATL,1430.1392,1533.3978
1981-12-22,KCK,1452.4434,1631.1948
1981-12-22,LAL,1619.1183,1516.7745
1981-12-23,DEN,1482.2305,1462.2712
1981-12-23,CLE,1318.9666,1467.5265
1981-12-23,NJN,1429.6376,1493.3634
1981-12-23,PHX,1547.666,1539.907
1981-12-23,SDC,1403.5933,1555.1641
1981-12-23,SEA,1547.9181,1370.6563
1981-12-23,DET,1462.2712,1482.2305
1981-12-23,KCK,1467.5265,1318.9666
1981-12-23,NYK,1493.3634,1429.6376
1981-12-23,GSW,1539.907,1547.666
1981-12-23,SAS,1555.1641,1403.5933
1981-12-23,UTA,1370.6563,1547.9181
1981-12-25,NYK,1481.1226,1441.8784
1981-12-25,PHX,1556.3353,1631.8693
1981-12-25,POR,1504.0236,1551.4663
1981-12-25,WSB,1501.6151,1535.9746
1981-12-25,NJN,1441.8784,1481.1226
1981-12-25,LAL,1631.8693,1556.3353
1981-12-25,SEA,1551.4663,1504.0236
1981-12-25,IND,1535.9746,1501.6151
1981-12-26,GSW,1531.2377,1550.2322
1981-12-26,IND,1524.6564,1474.8427
1981-12-26,KCK,1448.7957,1661.8256
1981-12-26,NJN,1448.1583,1512.9333
1981-12-26,SAS,1560.9268,1427.5624
1981-12-26,UTA,1367.108,1468.4166
1981-12-26,CLE,1337.6974,1616.1117
1981-12-26,DAL,1297.291,1471.8602
1981-12-26,DET,1472.6415,1512.5673
1981-12-26,SDC,1397.8306,1509.7631
1981-12-26,PHX,1550.2322,1531.2377
1981-12-26,NYK,1474.8427,1524.6564
1981-12-26,BOS,1661.8256,1448.7957
1981-12-26,WSB,1512.9333,1448.1583
1981-12-26,ATL,1427.5624,1560.9268
1981-12-26,HOU,1468.4166,1367.108
1981-12-26,MIL,1616.1117,1337.6974
1981-12-26,DEN,1471.8602,1297.291
1981-12-26,CHI,1512.5673,1472.6415
1981-12-26,POR,1509.7631,1397.8306
1981-12-27,PHX,1540.053,1672.0708
1981-12-27,LAL,1637.9724,1386.7001
1981-12-27,MIL,1619.9938,1508.7462
1981-12-27,PHI,1672.0708,1540.053
1981-12-27,SDC,1386.7001,1637.9724
1981-12-27,CHI,1508.7462,1619.9938
1981-12-28,NJN,1432.9047,1512.3008
1981-12-28,SEA,1545.7268,1541.417
1981-12-28,IND,1512.3008,1432.9047
1981-12-28,GSW,1541.417,1545.7268
1981-12-29,WSB,1528.187,1476.4625
1981-12-29,CHI,1504.1946,1487.1982
1981-12-29,DAL,1291.0302,1444.3704
1981-12-29,DEN,1478.1211,1666.2509
1981-12-29,GSW,1537.2814,1665.8059
1981-12-29,HOU,1479.375,1445.2684
1981-12-29,IND,1522.0791,1624.5454
1981-12-29,LAL,1641.1683,1356.1497
1981-12-29,SAS,1543.2207,1383.5042
1981-12-29,DET,1476.4625,1528.187
1981-12-29,NYK,1487.1982,1504.1946
1981-12-29,KCK,1444.3704,1291.0302
1981-12-29,BOS,1666.2509,1478.1211
1981-12-29,PHI,1665.8059,1537.2814
1981-12-29,ATL,1445.2684,1479.375
1981-12-29,MIL,1624.5454,1522.0791
1981-12-29,UTA,1356.1497,1641.1683
1981-12-29,SDC,1383.5042,1543.2207
1981-12-30,SEA,1549.8624,1673.3572
1981-12-30,ATL,1460.1835,1379.9747
1981-12-30,CLE,1333.8153,1495.368
1981-12-30,KCK,1430.3639,1487.5726
1981-12-30,MIL,1635.457,1531.5094
1981-12-30,NJN,1423.1263,1473.1401
1981-12-30,PHX,1546.3179,1520.8936
1981-12-30,SAS,1546.7501,1464.46
1981-12-30,UTA,1354.8853,1656.7993
1981-12-30,PHI,1673.3572,1549.8624
1981-12-30,SDC,1379.9747,1460.1835
1981-12-30,NYK,1495.368,1333.8153
1981-12-30,DEN,1487.5726,1430.3639
1981-12-30,WSB,1531.5094,1635.457
1981-12-30,DET,1473.1401,1423.1263
1981-12-30,POR,1520.8936,1546.3179
1981-12-30,HOU,1464.46,1546.7501
1981-12-30,BOS,1656.7993,1354.8853
1982-01-01,GSW,1529.7301,1435.7296
1982-01-01,POR,1518.4916,1678.4741
1982-01-01,KCK,1435.7296,1529.7301
1982-01-01,PHI,1678.4741,1518.4916
1982-01-02,NYK,1499.1658,1464.0651
1982-01-02,ATL,1450.5372,1432.2014
1982-01-02,CHI,1496.0248,1638.0248
1982-01-02,CLE,1330.0176,1661.3165
1982-01-02,GSW,1539.5156,1305.0366
1982-01-02,IND,1511.1675,1528.9417
1982-01-02,PHX,1548.7198,1544.7455
1982-01-02,SAS,1549.9358,1482.2069
1982-01-02,SDC,1389.621,1461.2743
1982-01-02,UTA,1350.368,1689.1249
1982-01-02,DET,1464.0651,1499.1658
1982-01-02,NJN,1432.2014,1450.5372
1982-01-02,MIL,1638.0248,1496.0248
1982-01-02,BOS,1661.3165,1330.0176
1982-01-02,DAL,1305.0366,1539.5156
1982-01-02,WSB,1528.9417,1511.1675
1982-01-02,SEA,1544.7455,1548.7198
1982-01-02,DEN,1482.2069,1549.9358
1982-01-02,HOU,1461.2743,1389.621
1982-01-02,PHI,1689.1249,1350.368
1982-01-03,POR,1507.8408,1425.9441
1982-01-03,LAL,1642.4327,1532.9127
1982-01-03,MIL,1645.1849,1475.6597
1982-01-03,KCK,1425.9441,1507.8408
1982-01-03,SEA,1532.9127,1642.4327
1982-01-03,DEN,1475.6597,1645.1849
1982-01-05,DET,1457.1028,1690.7632
1982-01-05,GSW,1542.6897,1470.583
1982-01-05,WSB,1537.2842,1429.2352
1982-01-05,IND,1502.825,1560.5526
1982-01-05,MIL,1628.916,1506.1281
1982-01-05,SDC,1380.3123,1420.9497
1982-01-05,POR,1512.8352,1556.483
1982-01-05,ATL,1453.5034,1328.0464
1982-01-05,CHI,1488.8646,1491.9286
1982-01-05,PHI,1690.7632,1457.1028
1982-01-05,HOU,1470.583,1542.6897
1982-01-05,NJN,1429.2352,1537.2842
1982-01-05,PHX,1560.5526,1502.825
1982-01-05,NYK,1506.1281,1628.916
1982-01-05,KCK,1420.9497,1380.3123
1982-01-05,SAS,1556.483,1512.8352
1982-01-05,CLE,1328.0464,1453.5034
1982-01-05,DEN,1491.9286,1488.8646
1982-01-06,PHI,1663.1108,1523.0332
1982-01-06,BOS,1663.2877,1494.089
1982-01-06,DEN,1486.7042,1387.5132
1982-01-06,NJN,1443.4862,1609.1434
1982-01-06,SEA,1563.2025,1301.8625
1982-01-06,UTA,1348.7297,1550.8319
1982-01-06,WSB,1523.0332,1663.1108
1982-01-06,CHI,1494.089,1663.2877
1982-01-06,SDC,1387.5132,1486.7042
1982-01-06,MIL,1609.1434,1443.4862
1982-01-06,DAL,1301.8625,1563.2025
1982-01-06,SAS,1550.8319,1348.7297
1982-01-07,SEA,1564.652,1477.4192
1982-01-07,CLE,1324.2742,1518.7025
1982-01-07,DET,1484.7551,1554.5696
1982-01-07,GSW,1535.8535,1531.9823
1982-01-07,KCK,1413.7488,1525.9006
1982-01-07,SDC,1380.2302,1300.4131
1982-01-07,HOU,1477.4192,1564.652
1982-01-07,WSB,1518.7025,1324.2742
1982-01-07,PHX,1554.5696,1484.7551
1982-01-07,SAS,1531.9823,1535.8535
1982-01-07,NYK,1525.9006,1413.7488
1982-01-07,DAL,1300.4131,1380.2302
1982-01-08,POR,1518.4863,1493.9872
1982-01-08,BOS,1636.2458,1667.4415
1982-01-08,CHI,1521.1309,1612.1429
1982-01-08,MIL,1619.0811,1457.2756
1982-01-08,NJN,1433.5486,1317.6249
1982-01-08,UTA,1367.5793,1508.808
1982-01-08,DEN,1493.9872,1518.4863
