gameId,HOME_WON,ELO,NB_WIN_L50,PCT_3PT_L50,PCT_LANCER_FRANC_L50,PCT_TIR_REUSSI_L50,PIE_L50,assistPercentage_L50,assistRatio_L50,assistToTurnover_L50,defensiveRating_L50,effectiveFieldGoalPercentage_L50,estimatedDefensiveRating_L50,estimatedNetRating_L50,estimatedOffensiveRating_L50,estimatedPace_L50,estimatedTeamTurnoverPercentage_L50,netRating_L50,offensiveRating_L50,pacePer40_L50,pace_L50,trueShootingPercentage_L50,turnoverRatio_L50
21701114,0,-76.1408919999999,7,0.035539999999999905,0.02597999999999978,0.032980000000000065,0.045520000000000005,0.15788000000000002,4.562000000000001,0.3235999999999999,0.6999999999999886,0.04752000000000012,-0.8359999999999701,6.3839999999999995,5.552000000000007,4.297199999999975,1.5305199999999974,4.096,4.793999999999997,3.196000000000012,3.835400000000007,0.048819999999999975,1.4260000000000002
21701115,1,-75.35264200000006,5,-0.00272,-0.040380000000000194,0.0018000000000000238,0.01312000000000002,-0.02180000000000004,-0.6180000000000021,-0.10280000000000089,-1.6980000000000075,0.0046800000000000175,-1.0339999999999776,1.5140000000000005,0.4660000000000224,3.7964000000000055,-0.02588000000000079,2.5380000000000007,0.8360000000000127,3.2220000000000084,3.8656000000000006,0.00015999999999993797,0.007999999999997343
21701116,0,57.5102159999999,-2,0.005560000000000065,-0.006540000000000101,-0.022000000000000075,0.012680000000000025,-0.03870000000000007,-1.5820000000000007,0.1412,-2.4780000000000086,-0.032119999999999926,-2.7400000000000233,1.3359999999999999,-1.4120000000000061,-0.08520000000000039,-1.5289599999999997,1.7339999999999998,-0.7600000000000051,-0.3651999999999873,-0.438200000000009,-0.025739999999999985,-1.4699999999999989
21701117,0,7.378187999999909,0,-0.01631999999999989,-0.03076000000000001,0.014420000000000044,-9.999999999998899e-05,-0.0188600000000001,0.0519999999999996,-0.024599999999999733,-1.3719999999999857,-0.0005199999999999649,-1.754000000000019,-0.02400000000000091,-1.7860000000000014,0.24259999999999593,0.06503999999999976,-0.41600000000000037,-1.7820000000000107,0.02240000000000464,0.026800000000008595,-0.0046000000000000485,0.060000000000002274
21701118,1,-228.98142600000006,15,0.02436000000000005,-0.005360000000000031,0.014579999999999815,0.06918000000000002,0.10808000000000006,2.355999999999998,0.04519999999999991,-6.609999999999999,0.03508000000000011,-7.611999999999995,11.846,4.254000000000005,1.325400000000002,2.5251600000000014,9.746000000000002,3.1239999999999952,1.1224000000000132,1.3459999999999894,0.03754000000000013,2.395999999999999
21701119,1,328.2532759999999,-21,-0.025060000000000138,-0.022219999999999906,-0.022099999999999898,-0.060659999999999936,0.09108000000000016,1.1620000000000026,-0.13660000000000028,3.206000000000003,-0.03133999999999998,3.1339999999999577,-10.19,-7.043999999999997,-1.0833999999999975,2.5713000000000044,-11.096,-7.893999999999991,-0.6304000000000087,-0.7560000000000002,-0.026859999999999995,2.5660000000000007
21701120,1,-203.48620600000004,12,0.0013200000000000989,0.012860000000000205,0.03892000000000001,0.04977999999999999,-0.09218000000000004,-0.7459999999999987,0.42740000000000045,0.26400000000001,0.017300000000000204,0.534000000000006,8.328,8.864000000000004,-2.228200000000001,-3.1188800000000008,8.372,8.634,-1.5709999999999837,-1.8845999999999918,0.022059999999999858,-3.232000000000001
21701121,0,-58.716593999999986,-2,-0.03367999999999999,0.0009199999999998099,0.006019999999999914,0.012259999999999938,0.00048000000000003595,-0.2539999999999978,-0.1497999999999997,-0.07800000000000296,-0.0013800000000000479,0.33799999999995123,-0.46600000000000064,-0.12599999999997635,-0.26400000000001,0.9360400000000002,-0.2720000000000007,-0.35199999999997544,-0.0030000000000001137,-0.003199999999992542,0.005299999999999971,0.9359999999999999
21701122,0,337.46355300000005,-21,-0.02046000000000009,-0.011539999999999884,-0.042259999999999964,-0.08539999999999998,0.012619999999999965,-0.9619999999999997,-0.25340000000000007,5.152000000000001,-0.041760000000000075,5.4140000000000015,-14.16,-8.729999999999976,-0.7835999999999927,1.0943000000000005,-13.199999999999998,-8.043999999999997,-0.8838000000000079,-1.0600000000000023,-0.04142000000000012,1.2700000000000014
21701123,1,-85.96386299999995,8,-0.011120000000000019,-0.05740000000000012,0.011939999999999895,0.006620000000000126,-0.015159999999999951,-0.5300000000000011,-0.4356,-0.6720000000000113,0.0042200000000000015,-1.0299999999999585,1.4980000000000004,0.4440000000000026,4.6185999999999865,2.6135199999999994,1.6419999999999997,0.9699999999999704,3.4361999999999995,4.124800000000008,0.0013400000000000079,2.6800000000000033
21701124,1,65.02307500000006,-8,-0.009539999999999937,-0.02432000000000001,-0.033299999999999996,-0.026900000000000146,-0.0714999999999999,-2.3740000000000023,-0.026999999999999913,-2.263999999999996,-0.03210000000000002,-2.4780000000000086,-2.0200000000000005,-4.481999999999999,-0.28699999999999193,-1.6053800000000003,-1.9459999999999995,-4.195999999999984,-0.4959999999999951,-0.5956000000000046,-0.03426000000000007,-1.5680000000000014
21701125,1,-194.26440300000013,8,0.00371999999999989,-0.024639999999999995,0.01581999999999989,0.05556,-0.008519999999999861,0.15800000000000125,-0.13880000000000003,-5.687999999999988,0.0176400000000001,-5.859999999999999,8.34,2.469999999999999,-3.9210000000000065,0.7780400000000007,7.981999999999999,2.295999999999978,-3.252600000000001,-3.903400000000005,0.014739999999999975,0.7759999999999998
21701126,1,21.200665999999956,-6,-0.011060000000000014,0.047900000000000054,-0.0044799999999998175,0.01556000000000013,0.04999999999999993,1.338000000000001,0.2596000000000003,-4.525999999999996,-0.01756000000000002,-3.8440000000000083,-0.6120000000000001,-4.456000000000017,-1.7065999999999946,-0.48487999999999865,-0.8060000000000005,-5.326000000000008,-0.8692000000000064,-1.043200000000013,-0.014160000000000061,-0.5939999999999994
21701127,0,236.91927599999985,-14,0.032079999999999886,-0.03307999999999989,-0.015700000000000047,-0.05481999999999998,0.029959999999999987,0.4360000000000035,0.12939999999999996,4.939999999999998,-0.01081999999999994,4.920000000000002,-8.676,-3.7620000000000005,0.5499999999999972,0.20703999999999922,-8.448,-3.495999999999995,0.35439999999999827,0.42499999999999716,-0.017899999999999916,0.20199999999999996
21701128,0,-110.26894199999992,11,0.02949999999999997,0.02195999999999998,0.020660000000000067,0.04830000000000001,0.10045999999999988,3.1879999999999953,0.2121999999999995,-2.347999999999999,0.032220000000000026,-2.936000000000007,6.198,3.2660000000000053,2.4144000000000005,0.8397799999999975,4.868,2.5200000000000244,1.9543999999999926,2.3452000000000055,0.024819999999999953,0.7620000000000022
21701129,0,-5.11020399999984,-7,-0.01432,0.0010200000000000209,0.009540000000000104,0.0008799999999999919,-0.009000000000000008,-0.17599999999999838,-0.29780000000000006,-1.382000000000005,0.005800000000000027,-1.2600000000000193,0.1739999999999995,-1.0859999999999843,-1.6817999999999955,1.4679400000000005,0.2660000000000009,-1.1280000000000001,-1.3307999999999964,-1.5968000000000018,0.005579999999999918,1.4839999999999964
21701130,0,284.32516999999984,-16,-0.015779999999999905,0.022539999999999893,-0.029719999999999913,-0.07298000000000004,-0.03579999999999994,-1.5259999999999998,-0.18819999999999992,7.146000000000001,-0.027759999999999896,6.89800000000001,-12.162,-5.274000000000001,-0.1413999999999902,-1.0864600000000024,-10.99,-3.8380000000000223,-0.6947999999999865,-0.8333999999999975,-0.025020000000000042,-0.9199999999999999
21701131,1,-7.178756000000021,-3,0.009620000000000073,-0.026859999999999995,-0.007560000000000122,-0.03434000000000004,-0.02942,-1.0339999999999954,-0.048799999999999955,4.665999999999997,0.007560000000000011,4.910000000000011,-2.1580000000000004,2.7660000000000053,-2.480000000000004,-0.6190000000000015,-1.4100000000000006,3.251999999999981,-2.1158000000000072,-2.539199999999994,0.008379999999999832,-0.5780000000000012
21701132,1,-549.954651,30,0.03201999999999999,0.047739999999999894,0.02185999999999999,0.10067999999999994,-0.023699999999999943,0.2240000000000002,0.2868000000000004,-6.287999999999997,0.05584,-6.94000000000004,19.852,12.91000000000001,-2.2188000000000017,-2.203859999999999,18.816,12.534000000000006,-1.8208000000000055,-2.1850000000000023,0.05797999999999992,-2.3520000000000003
21701133,0,-40.21900000000005,6,-0.013880000000000003,-0.07464000000000015,-0.01197999999999999,-0.0028799999999999937,-0.10414000000000001,-2.9160000000000057,-0.15760000000000063,-2.4299999999999926,-0.01982000000000006,-3.2100000000000364,2.612,-0.5979999999999848,0.17539999999999623,-1.3075199999999985,1.932,-0.4959999999999951,-0.20839999999999748,-0.25020000000000664,-0.024639999999999995,-1.3120000000000012
