gameId,HOME_WON,ELO,NB_WIN_L40,PCT_3PT_L40,PCT_LANCER_FRANC_L40,PCT_TIR_REUSSI_L40,PIE_L40,assistPercentage_L40,assistRatio_L40,assistToTurnover_L40,defensiveRating_L40,effectiveFieldGoalPercentage_L40,estimatedDefensiveRating_L40,estimatedNetRating_L40,estimatedOffensiveRating_L40,estimatedPace_L40,estimatedTeamTurnoverPercentage_L40,netRating_L40,offensiveRating_L40,pacePer40_L40,pace_L40,trueShootingPercentage_L40,turnoverRatio_L40
21300018,1,65.52449999999999,-1,0.038000000000000006,-0.09899999999999998,-0.08500000000000002,-0.18799999999999994,0.18500000000000005,2.5,0.43999999999999995,19.799999999999997,-0.064,22.799999999999997,-24.1,-1.3999999999999915,4.060000000000002,-4.495000000000001,-18.5,1.2000000000000028,3.75,4.5,-0.06299999999999994,-4.0
21300019,1,-0.5164999999999509,-1,-0.17500000000000004,-0.21800000000000008,-0.041000000000000036,-0.20599999999999996,-0.07999999999999996,-3.599999999999998,-0.5800000000000001,26.799999999999997,-0.07999999999999996,20.599999999999994,-36.800000000000004,-16.19999999999999,-2.460000000000008,1.7359999999999989,-40.8,-13.900000000000006,-5.0,-6.0,-0.09699999999999998,2.0
21300020,1,28.044399999999996,-1,0.067,-0.026000000000000023,-0.04999999999999999,-0.16800000000000004,-0.176,-4.1,0.25,4.400000000000006,-0.056999999999999995,9.399999999999991,-23.0,-13.5,-4.579999999999998,-6.0,-19.6,-15.200000000000003,-1.25,-1.5,-0.07500000000000001,-6.4
21300021,1,112.60259999999994,0,-0.03300000000000003,-0.20450000000000013,0.02849999999999997,-0.003500000000000003,-0.04049999999999998,0.0,-0.09999999999999987,1.8500000000000085,0.04849999999999999,2.450000000000003,-4.45,-2.049999999999997,6.7450000000000045,1.3119999999999994,-2.5999999999999996,-0.5999999999999943,4.950000000000003,5.944999999999993,0.01200000000000001,1.75
21300022,0,16.70119999999997,-1,0.019000000000000017,-0.08299999999999996,-0.10200000000000004,-0.15399999999999997,0.118,-0.7000000000000028,0.020000000000000018,6.3999999999999915,-0.08799999999999997,6.400000000000006,-13.7,-7.200000000000003,-3.8400000000000034,-0.20599999999999952,-14.1,-7.700000000000003,-2.9099999999999966,-3.5,-0.07499999999999996,-0.3000000000000007
21300023,1,9.650800000000118,-1,0.039000000000000035,0.249,0.044999999999999984,-0.04899999999999999,0.33499999999999996,8.299999999999999,0.7600000000000001,20.0,0.06800000000000006,24.5,-16.9,7.6000000000000085,7.540000000000006,-2.4819999999999993,-16.3,3.700000000000003,9.579999999999998,11.5,0.11199999999999999,-3.3000000000000007
21300024,0,-36.996900000000096,0,-0.08199999999999999,-0.14300000000000002,0.025999999999999968,0.07300000000000001,-0.09000000000000008,-2.5,-0.10999999999999999,5.3999999999999915,0.015000000000000013,2.5,5.800000000000001,8.299999999999997,-1.9399999999999977,-0.9560000000000031,0.9000000000000004,6.299999999999997,-1.6599999999999966,-2.0,0.029000000000000026,-1.6000000000000014
21300025,1,-31.991600000000062,0,-0.09800000000000003,-0.16700000000000004,-0.09699999999999998,0.10999999999999999,-0.23299999999999998,-8.499999999999998,-0.66,-14.599999999999994,-0.10999999999999999,-17.80000000000001,5.4,-12.5,-8.799999999999997,0.8620000000000019,5.5,-9.099999999999994,-10.0,-12.0,-0.119,1.5
21300026,1,-199.6277,-1,0.15800000000000003,-0.255,-0.08100000000000002,-0.14899999999999997,0.0,-0.3000000000000007,0.44999999999999996,2.200000000000003,-0.09600000000000003,1.2000000000000028,-23.200000000000003,-21.900000000000006,0.519999999999996,-5.446999999999999,-18.6,-16.39999999999999,-2.5,-3.0,-0.139,-4.699999999999999
21300027,1,170.96630000000005,0,0.0040000000000000036,-0.05500000000000005,0.013000000000000012,0.0030000000000000027,0.37,9.6,1.1600000000000001,4.799999999999997,0.016000000000000014,8.799999999999997,-6.7,2.0,1.3299999999999983,-1.1329999999999991,2.4000000000000004,7.099999999999994,0.7399999999999949,0.8900000000000006,-0.007000000000000006,-0.5
